Log file open, 01/13/23 09:02:08
[2023.01.13-07.14.12:759][771]LogWorld: UWorld::CleanupWorld for LearnMap, bSessionEnded=true, bCleanupResources=true
[2023.01.13-07.14.12:759][771]LogSlate: InvalidateAllWidgets triggered.  All widgets were invalidated
[2023.01.13-07.14.12:762][771]LogStylusInput: Shutting down StylusInput subsystem.
[2023.01.13-07.14.12:764][771]LogLevelSequenceEditor: LevelSequenceEditor subsystem deinitialized.
[2023.01.13-07.14.12:955][771]LogAudio: Display: Beginning Audio Device Manager Shutdown (Module: AudioMixerXAudio2)...
[2023.01.13-07.14.12:955][771]LogAudio: Display: Destroying 1 Remaining Audio Device(s)...
[2023.01.13-07.14.12:955][771]LogAudio: Display: Audio Device unregistered from world 'LearnMap'.
[2023.01.13-07.14.12:956][771]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.13-07.14.12:957][771]LogAudioMixer: FMixerPlatformXAudio2::StopAudioStream() called. InstanceID=1
[2023.01.13-07.14.12:969][771]LogAudio: Display: Audio Device Manager Shutdown
[2023.01.13-07.14.12:973][771]LogSlate: Slate User Destroyed.  User Index 0, Is Virtual User: 0
[2023.01.13-07.14.12:974][771]LogExit: Preparing to exit.
[2023.01.13-07.14.13:006][771]LogUObjectHash: Compacting FUObjectHashTables data took   1.01ms
[2023.01.13-07.14.13:015][771]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected_options' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:015][771]LogPython: Display: Object '/Engine/PythonTypes.add_controls_for_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:017][771]LogPython: Display: Object '/Engine/PythonTypes.add_null_above_selected' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.align_translation_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.align_translation_all' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.align_translation_x' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.align_translation_y' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.align_translation_z' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.align_rotation' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.align_scale' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.search_replace_name_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.search_replace_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.add_prefix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.add_suffix_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.do_rename_dialog' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.do_rename_entry' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:018][771]LogPython: Display: Object '/Engine/PythonTypes.ControlOutputFormat' was externally referenced when shutting down Python. Forcibly releasing its Python resources!
[2023.01.13-07.14.13:376][771]LogWorld: UWorld::CleanupWorld for World_7, bSessionEnded=true, bCleanupResources=true
[2023.01.13-07.14.13:378][771]LogWorld: UWorld::CleanupWorld for World_8, bSessionEnded=true, bCleanupResources=true
[2023.01.13-07.14.13:380][771]LogWorld: UWorld::CleanupWorld for World_2, bSessionEnded=true, bCleanupResources=true
[2023.01.13-07.14.13:381][771]LogWorld: UWorld::CleanupWorld for World_3, bSessionEnded=true, bCleanupResources=true
[2023.01.13-07.14.13:427][771]LogDemo: Cleaned up 0 splitscreen connections, owner deletion: enabled
[2023.01.13-07.14.13:439][771]LogExit: Editor shut down
[2023.01.13-07.14.13:442][771]LogExit: Transaction tracking system shut down
[2023.01.13-07.14.13:653][771]LogExit: Object subsystem successfully closed.
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: ================================================
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: === FShaderJobCache stats ===
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Total job queries 129, among them cache hits 22 (17.05%)
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Tracking 107 distinct input hashes that result in 87 distinct outputs (81.31%)
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: RAM used: 0.89 MB (0.00 GB) of 1638.40 MB (1.60 GB) budget. Usage: 0.05%
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: === Shader Compilation stats ===
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Shaders Compiled: 4
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Jobs assigned 4, completed 4 (100.00%)
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Time job spent in pending queue: average 0.01 s, longest 0.01 s
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Job execution time: average 1.42 s, max 1.50 s
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Job life time (pending + execution): average 1.43 s, max 1.51
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Time at least one job was in flight (either pending or executed): 1.51 s
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Jobs were issued in 4 batches (only local compilation was used), average 1.00 jobs/batch
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Average processing rate: 2.65 jobs/sec
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Total thread time: 2.03 s
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Total thread preprocess time: 0.18 s
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Percentage time preprocessing: 8.62%
[2023.01.13-07.14.13:658][771]LogShaderCompilers: Display: Effective parallelization: 1.35 (times faster than compiling all shaders on one thread). Compare with number of workers: 10
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display: Top 4 most expensive shader types by average time:
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy (compiled    1 times, average 0.59 sec, max 0.59 sec, min 0.59 sec)
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy (compiled    1 times, average 0.56 sec, max 0.56 sec, min 0.56 sec)
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display:                                                 FLumenCardVS (compiled    1 times, average 0.52 sec, max 0.52 sec, min 0.52 sec)
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display:                                          FLumenCardPS<false> (compiled    1 times, average 0.36 sec, max 0.36 sec, min 0.36 sec)
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display: Top 4 shader types by total compile time:
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display:                                 TBasePassPSFNoLightMapPolicy - 28.93% of total time (compiled    1 times, average 0.59 sec, max 0.59 sec, min 0.59 sec)
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display:                                 TBasePassVSFNoLightMapPolicy - 27.61% of total time (compiled    1 times, average 0.56 sec, max 0.56 sec, min 0.56 sec)
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display:                                                 FLumenCardVS - 25.54% of total time (compiled    1 times, average 0.52 sec, max 0.52 sec, min 0.52 sec)
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display:                                          FLumenCardPS<false> - 17.93% of total time (compiled    1 times, average 0.36 sec, max 0.36 sec, min 0.36 sec)
[2023.01.13-07.14.13:659][771]LogShaderCompilers: Display: ================================================
[2023.01.13-07.14.13:680][771]LogShaderCompilers: Display: Shaders left to compile 0
[2023.01.13-07.14.13:695][771]LogVirtualization: UE::Virtualization was shutdown
[2023.01.13-07.14.13:732][771]LogModuleManager: Shutting down and abandoning module HierarchicalLODUtilities (999)
[2023.01.13-07.14.13:732][771]LogModuleManager: Shutting down and abandoning module MovieSceneCapture (997)
[2023.01.13-07.14.13:732][771]LogModuleManager: Shutting down and abandoning module Voice (995)
[2023.01.13-07.14.13:732][771]LogModuleManager: Shutting down and abandoning module BlueprintGraph (993)
[2023.01.13-07.14.13:732][771]LogModuleManager: Shutting down and abandoning module HierarchicalLODOutliner (991)
[2023.01.13-07.14.13:732][771]LogModuleManager: Shutting down and abandoning module UnsavedAssetsTracker (989)
[2023.01.13-07.14.13:732][771]LogModuleManager: Shutting down and abandoning module SubobjectEditor (987)
[2023.01.13-07.14.13:732][771]LogModuleManager: Shutting down and abandoning module SceneOutliner (985)
[2023.01.13-07.14.13:732][771]LogModuleManager: Shutting down and abandoning module AddContentDialog (983)
[2023.01.13-07.14.13:733][771]LogModuleManager: Shutting down and abandoning module WidgetCarousel (982)
[2023.01.13-07.14.13:733][771]LogModuleManager: Shutting down and abandoning module StatusBar (979)
[2023.01.13-07.14.13:733][771]LogModuleManager: Shutting down and abandoning module GameProjectGeneration (977)
[2023.01.13-07.14.13:733][771]LogModuleManager: Shutting down and abandoning module StatsViewer (975)
[2023.01.13-07.14.13:734][771]LogModuleManager: Shutting down and abandoning module SequenceRecorderSections (973)
[2023.01.13-07.14.13:734][771]LogModuleManager: Shutting down and abandoning module AutomationWorker (971)
[2023.01.13-07.14.13:734][771]LogModuleManager: Shutting down and abandoning module MediaCompositingEditor (969)
[2023.01.13-07.14.13:735][771]LogModuleManager: Shutting down and abandoning module MediaPlayerEditor (967)
[2023.01.13-07.14.13:735][771]LogModuleManager: Shutting down and abandoning module WmfMediaFactory (965)
[2023.01.13-07.14.13:735][771]LogModuleManager: Shutting down and abandoning module WmfMediaEditor (963)
[2023.01.13-07.14.13:735][771]LogModuleManager: Shutting down and abandoning module WebMMediaFactory (961)
[2023.01.13-07.14.13:735][771]LogModuleManager: Shutting down and abandoning module WebMMediaEditor (959)
[2023.01.13-07.14.13:735][771]LogModuleManager: Shutting down and abandoning module WebMMedia (957)
[2023.01.13-07.14.13:735][771]LogModuleManager: Shutting down and abandoning module OpenExrWrapper (955)
[2023.01.13-07.14.13:735][771]LogModuleManager: Shutting down and abandoning module ImgMediaFactory (953)
[2023.01.13-07.14.13:735][771]LogModuleManager: Shutting down and abandoning module ImgMediaEditor (951)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module AndroidMediaFactory (949)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module AndroidMediaEditor (947)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module AvfMediaFactory (945)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module AvfMediaEditor (943)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module PlanarCut (941)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module CameraShakePreviewer (939)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module CharacterAI (937)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module ActorSequenceEditor (935)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module TemplateSequenceEditor (933)
[2023.01.13-07.14.13:736][771]LogModuleManager: Shutting down and abandoning module LevelSequenceEditor (931)
[2023.01.13-07.14.13:737][771]LogModuleManager: Shutting down and abandoning module TextureAlignMode (929)
[2023.01.13-07.14.13:737][771]LogModuleManager: Shutting down and abandoning module BspMode (927)
[2023.01.13-07.14.13:737][771]LogModuleManager: Shutting down and abandoning module GeometryMode (925)
[2023.01.13-07.14.13:737][771]LogModuleManager: Shutting down and abandoning module WaveTableEditor (923)
[2023.01.13-07.14.13:738][771]LogModuleManager: Shutting down and abandoning module ResonanceAudioEditor (921)
[2023.01.13-07.14.13:738][771]LogModuleManager: Shutting down and abandoning module GooglePADEditor (919)
[2023.01.13-07.14.13:738][771]LogModuleManager: Shutting down and abandoning module AudioCaptureEditor (917)
[2023.01.13-07.14.13:738][771]LogModuleManager: Shutting down and abandoning module SequenceRecorder (916)
[2023.01.13-07.14.13:738][771]LogModuleManager: Shutting down and abandoning module AndroidFileServerEditor (913)
[2023.01.13-07.14.13:738][771]LogModuleManager: Shutting down and abandoning module TakeRecorderSources (911)
[2023.01.13-07.14.13:738][771]LogModuleManager: Shutting down and abandoning module TakeTrackRecorders (909)
[2023.01.13-07.14.13:738][771]LogModuleManager: Shutting down and abandoning module TakesCore (907)
[2023.01.13-07.14.13:739][771]LogModuleManager: Shutting down and abandoning module ControlRigEditor (905)
[2023.01.13-07.14.13:740][771]LogModuleManager: Shutting down and abandoning module IKRigEditor (903)
[2023.01.13-07.14.13:740][771]LogModuleManager: Shutting down and abandoning module SmartSnapping (901)
[2023.01.13-07.14.13:740][771]LogModuleManager: Shutting down and abandoning module SessionServices (899)
[2023.01.13-07.14.13:746][771]LogModuleManager: Shutting down and abandoning module MeshPaint (897)
[2023.01.13-07.14.13:746][771]LogModuleManager: Shutting down and abandoning module VirtualTexturingEditor (895)
[2023.01.13-07.14.13:746][771]LogModuleManager: Shutting down and abandoning module PlacementMode (894)
[2023.01.13-07.14.13:746][771]LogModuleManager: Shutting down and abandoning module FoliageEdit (891)
[2023.01.13-07.14.13:747][771]LogModuleManager: Shutting down and abandoning module LandscapeEditor (889)
[2023.01.13-07.14.13:748][771]LogModuleManager: Shutting down and abandoning module SceneDepthPickerMode (887)
[2023.01.13-07.14.13:748][771]LogModuleManager: Shutting down and abandoning module ActorPickerMode (885)
[2023.01.13-07.14.13:748][771]LogModuleManager: Shutting down and abandoning module ViewportSnapping (883)
[2023.01.13-07.14.13:748][771]LogModuleManager: Shutting down and abandoning module ViewportInteraction (881)
[2023.01.13-07.14.13:748][771]LogModuleManager: Shutting down and abandoning module ClothPainter (879)
[2023.01.13-07.14.13:748][771]LogModuleManager: Shutting down and abandoning module SkeletalMeshEditor (878)
[2023.01.13-07.14.13:749][771]LogModuleManager: Shutting down and abandoning module LogVisualizer (875)
[2023.01.13-07.14.13:749][771]LogModuleManager: Shutting down and abandoning module IOSPlatformEditor (873)
[2023.01.13-07.14.13:749][771]LogModuleManager: Shutting down and abandoning module AndroidPlatformEditor (871)
[2023.01.13-07.14.13:749][771]LogModuleManager: Shutting down and abandoning module PIEPreviewDeviceProfileSelector (870)
[2023.01.13-07.14.13:750][771]LogModuleManager: Shutting down and abandoning module AndroidDeviceDetection (868)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module WindowsPlatformEditor (865)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module HoloLensPlatformEditor (863)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module IOSRuntimeSettings (861)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module AndroidRuntimeSettings (859)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module AnimationSettings (857)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module VirtualizationEditor (855)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module CSVtoSVG (853)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module DerivedDataEditor (851)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module EditorConfig (849)
[2023.01.13-07.14.14:328][771]LogModuleManager: Shutting down and abandoning module WorldPartitionEditor (847)
[2023.01.13-07.14.14:330][771]LogModuleManager: Shutting down and abandoning module EditorFramework (845)
[2023.01.13-07.14.14:330][771]LogModuleManager: Shutting down and abandoning module StaticMeshEditor (843)
[2023.01.13-07.14.14:331][771]LogModuleManager: Shutting down and abandoning module TraceInsights (841)
[2023.01.13-07.14.14:335][771]MemoryProfiler: Shutdown
[2023.01.13-07.14.14:335][771]NetworkingProfiler: Shutdown
[2023.01.13-07.14.14:335][771]LoadingProfiler: Shutdown
[2023.01.13-07.14.14:335][771]TimingProfiler: Shutdown
[2023.01.13-07.14.14:338][771]LogModuleManager: Shutting down and abandoning module TraceServices (840)
[2023.01.13-07.14.14:338][771]LogModuleManager: Shutting down and abandoning module EditorInteractiveToolsFramework (837)
